"","X","prob","resp","rts","trials","real_lambda_con","real_alpha_con","real_beta_con","real_inter_con","real_betarts_con","real_sigma_con","real_shift_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","real_inter_uncon","real_betarts_uncon","real_sigma_uncon","real_shift_uncon","id","subs","sessions","model","trials.1"
"1",-6.9045877106,0.607188495457271,0,0.64489855770955,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",1
"2",7.3255819928,0.921591204381538,1,0.453984879943196,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",2
"3",0.9786996064,0.821335859387339,1,0.575423890950045,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",3
"4",-0.75980792826,0.782080158017663,1,0.586660301788773,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",4
"5",5.35889,0.897434658578732,1,0.495733421102214,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",5
"6",-3.41221,0.712743822435088,1,0.569360718719875,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",6
"7",-15.62202,0.325227045776374,0,0.599426777404578,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",7
"8",-5.45231,0.652693287094132,1,0.676838752334488,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",8
"9",-4.58966,0.678707633332408,1,0.574331752202815,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",9
"10",-16.02413,0.313336155290454,0,0.662683526365944,20,0.0127757722000685,-10.1720014152688,11.6978773968773,-1.93270667073235,3.47318024825147,0.180177181292975,0.322497582347978,-3.64117386336036,-10.1720014152688,2.45940740627496,-1.93270667073235,1.24507067228604,-1.71381457172084,-1.13165963936983,544.492861492958,1,1,"normal",10
