"","X","prob","resp","rts","trials","real_lambda_con","real_alpha_con","real_beta_con","real_inter_con","real_betarts_con","real_sigma_con","real_shift_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","real_inter_uncon","real_betarts_uncon","real_sigma_uncon","real_shift_uncon","id","subs","sessions","model","trials.1"
"1",-7.2552239349,0.284876345228235,0,0.209832470584889,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",1
"2",6.51704543618,0.451443180251092,1,0.238238467618764,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",2
"3",-0.03012118546,0.369062450873352,1,0.370747585580109,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",3
"4",-4.8875016568,0.311450037486787,0,0.302695140017329,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",4
"5",-20.20729,0.161901128411459,0,0.494812424906147,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",5
"6",-0.45633,0.363862226429362,0,0.385103010649974,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",6
"7",-29.78446,0.0979050465698367,0,0.285859845160048,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",7
"8",-6.16614,0.296963292380383,1,0.481620009767855,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",8
"9",10.5632,0.503685752783986,0,0.306610077831398,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",9
"10",2.0302,0.394528064698934,1,0.277716991228149,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",10
"11",1.9691183094,0.393765877414096,1,0.315541963928323,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",11
"12",32.6362,0.765611943043895,1,0.212716765384839,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",12
"13",9.09995,0.484752465290436,1,0.474551464544921,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",13
"14",-37.7936,0.0609252216440564,0,0.257270153111284,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",14
"15",-2.541740758161,0.338798290448218,0,0.274833191698734,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",15
"16",-1.37356979456,0.352757712273469,0,0.441200186611436,60,0.00287959740946214,10.2784015878562,30.6483261272494,-2.67315852836703,3.15527733306552,0.558516232644682,0.177450068918233,-5.15118175949485,10.2784015878562,3.42257804840312,-2.67315852836703,1.14907639484486,-0.582471596177828,-1.72906601150857,1885.74327462815,1,1,"normal",16
