"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","resp","X","Estimatedthreshold","Estimatedslope","q5_threshold","q95_threshold","q5_slope","q95_slope","iter","real_effectsize_alpha","real_effectsize_beta","subjects","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-0.5,5.55111512312578e-17,12.55,47.5,-48.5,24.3,0.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"2",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,22.5,22.8055504964299,12.5494569982189,48.5,-17.5,24.3,0.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"3",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,10.5,10.0018822962064,12.8849019252529,40.5,-26.5,24.4,0.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"4",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,18.5,18.9384069131658,12.7262490400086,44.5,-5.5,24.4,0.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"5",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,27.5,25.1239892616143,13.5763096663841,46.5,4.5,24.4,0.9,21,0,0.4,40,0.168076952530053,-0.485783535748417
"6",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,25.5,20.9465121089931,12.0966913495756,40.5,2.5,24.3,0.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"7",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,16.5,18.503439375452,10.7453618134208,33.5,0.5,24.1,0.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"8",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,8.5,14.4871946683473,13.1295918869373,28.5,-4.5,24.3,2.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"9",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,10.5,16.5517485744949,11.9455140921441,29.5,1.5,24.1,2.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"10",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,3.5,12.9336134410607,14.4837565311989,26.5,-3.5,24.4,4.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"11",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,4.5,14.313119338105,13.6382581984656,27.5,0.5,24.3,3.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"12",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,15.3364760149309,12.8808650707989,27.5,3.5,24.2,3.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"13",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,23.5,14.3310822610425,12.0262137351173,25.5,2.5,24,3.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
"14",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,5.5,13.5654482286008,11.2677124645024,22.5,2.5,23.7,3.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"15",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,22.5,14.3367326730131,10.4473661295895,23.5,4.5,23.4,2.9,21,0,0.4,40,0.168076952530053,-0.485783535748417
"16",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,5.5,13.7370838485462,9.73507428168411,21.5,4.5,23,2.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"17",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,20.5,14.2775960170859,9.01500504551252,21.5,6.5,22.4,2.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"18",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,6.5,13.7232182286369,8.39404724083017,19.5,6.5,21.7,2.2,21,0,0.4,40,0.168076952530053,-0.485783535748417
"19",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,1.5,11.8267351700746,11.1070137148544,19.5,2.5,23.4,3.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"20",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,2.5,12.2884578055618,10.4480926236292,19.5,4.5,22.9,3.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"21",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,21.5,12.6654484683787,9.86538895755308,19.5,5.5,22.4,3.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"22",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,3.5,12.277603534846,9.31227748623219,18.5,5.5,21.7,3.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"23",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,-0.5,10.7200220279223,11.7846825503721,17.5,2.5,23.4,4.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"24",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,-4.5,8.92288627603123,14.5258433314291,16.5,-0.5,24.2,6.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
"25",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-7.5,6.89156893486135,16.9531917386684,15.5,-3.5,24.5,8.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
"26",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-7.5,7.42141656667266,16.5109043258668,15.5,-2.5,24.4,8.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"27",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-7.5,7.87510782969384,16.0862587148849,15.5,-1.5,24.4,7.9,21,0,0.4,40,0.168076952530053,-0.485783535748417
"28",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,-6.5,8.26409487600588,15.680439674037,16.5,-0.5,24.3,7.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"29",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-9.5,6.60601883360033,17.5153305396509,14.5,-3.5,24.5,9.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
"30",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,-9.5,7.00135949660199,17.1849140691636,15.5,-2.5,24.5,9.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"31",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,5.3586040139825,18.6946508290483,13.5,-4.5,24.6,10.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"32",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,5.77525225673938,18.4280406148196,14.5,-3.5,24.6,10.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"33",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,22.5,6.15129984439253,18.1652661443186,14.5,-2.5,24.6,10.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
"34",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,5.78684469670486,17.8895300122925,13.5,-3.5,24.5,10.2,21,0,0.4,40,0.168076952530053,-0.485783535748417
"35",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,22.5,6.12551343467132,17.6145614166887,13.5,-2.5,24.5,10,21,0,0.4,40,0.168076952530053,-0.485783535748417
"36",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,22.5,5.79622096019128,17.32815202513,13.5,-2.5,24.4,9.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"37",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-11.5,5.49941235980087,17.0483187621507,12.5,-2.5,24.4,9.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"38",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,22.5,5.78388480332839,16.7593611861992,12.5,-2.5,24.3,9.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"39",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.12657384769435,18.1814845535608,14.5,-1.5,24.5,10.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"40",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.83483748872688,17.9394936303069,14.5,-1.5,24.5,10.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"41",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.11401703186991,17.6937791167615,14.5,-0.5,24.5,10.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"42",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.84725531637666,17.4457336646575,13.5,-1.5,24.4,10.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"43",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.10202943994358,17.1959187287238,13.5,-0.5,24.3,10.2,21,0,0.4,40,0.168076952530053,-0.485783535748417
"44",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.85831626513276,16.9452823498089,13.5,-0.5,24.3,10.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"45",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.09060991468706,16.6949306438092,13.5,-0.5,24.2,10,21,0,0.4,40,0.168076952530053,-0.485783535748417
"46",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.86807308772444,16.445328232327,13.5,-0.5,24.1,9.9,21,0,0.4,40,0.168076952530053,-0.485783535748417
"47",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,23.5,7.07977129237432,16.1980207969276,13.5,-0.5,24,9.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"48",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,25.5,8.21315831739286,17.5006829659561,14.5,0.5,24.3,10.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"49",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,-9.5,7.98147422835724,17.270624534606,14.5,0.5,24.3,10.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"50",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-11.5,6.87665073675518,18.4273299970011,13.5,-0.5,24.5,11.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"51",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,25.5,7.10061249562512,18.2280828263029,13.5,-0.5,24.5,11.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"52",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-11.5,6.88463143576614,18.027344130204,13.5,-0.5,24.4,11.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"53",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,25.5,7.09290745911257,17.8252452640513,13.5,-0.5,24.4,11.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"54",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-11.5,6.89191267000057,17.6225600942526,13.5,-0.5,24.3,11.2,21,0,0.4,40,0.168076952530053,-0.485783535748417
"55",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.08548816621264,17.4197368253588,13.5,0.5,24.2,11.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"56",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.88487435702617,17.212405896968,12.5,-0.5,24.2,11,21,0,0.4,40,0.168076952530053,-0.485783535748417
"57",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.0781193894335,17.0057714291865,12.5,0.5,24.1,10.9,21,0,0.4,40,0.168076952530053,-0.485783535748417
"58",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.89148117056582,16.8001236030752,12.5,0.5,24,10.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"59",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,24.5,7.07105063389613,16.5963933757685,12.5,0.5,23.9,10.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"60",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,6.89738106294507,16.394528755255,12.5,0.5,23.8,10.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"61",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,24.5,7.0642920621751,16.1956822947127,12.5,0.5,23.6,10.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"62",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,26.5,7.99243627958119,17.3220482647691,13.5,1.5,24.1,11.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"63",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,7.8267199438893,17.1352520919081,13.5,1.5,24,11.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
"64",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,25.5,7.98746752657227,16.9506588821461,13.5,1.5,23.9,11.2,21,0,0.4,40,0.168076952530053,-0.485783535748417
"65",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-10.5,7.82057143811035,16.7624801972892,13.5,1.5,23.8,11.1,21,0,0.4,40,0.168076952530053,-0.485783535748417
"66",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,25.5,7.97114321708904,16.581579405764,13.5,1.5,23.7,11,21,0,0.4,40,0.168076952530053,-0.485783535748417
"67",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,27.5,8.83937594562226,17.6018131341031,14.5,2.5,24.1,11.8,21,0,0.4,40,0.168076952530053,-0.485783535748417
"68",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-9.5,8.68151285112223,17.4270126969478,14.5,2.5,24.1,11.7,21,0,0.4,40,0.168076952530053,-0.485783535748417
"69",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,27.5,8.83754149888572,17.2538794047431,14.5,2.5,24,11.6,21,0,0.4,40,0.168076952530053,-0.485783535748417
"70",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-9.5,8.68914888744968,17.0816574128122,13.5,2.5,23.9,11.5,21,0,0.4,40,0.168076952530053,-0.485783535748417
"71",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,1,27.5,8.83618937515678,16.9113260555006,13.5,2.5,23.8,11.4,21,0,0.4,40,0.168076952530053,-0.485783535748417
"72",1,1,0.0149548276672453,9.90748235923029,18.2666730558728,1,100,0.168076952530053,-0.485783535748417,0,-9.5,8.6966819567424,16.7429640378949,13.5,2.5,23.7,11.3,21,0,0.4,40,0.168076952530053,-0.485783535748417
