"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","resp","X","Estimatedthreshold","Estimatedslope","q5_threshold","q95_threshold","q5_slope","q95_slope","iter","real_effectsize_alpha","real_effectsize_beta","subjects","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-0.5,5.55111512312578e-17,12.55,47.5,-48.5,24.3,0.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"2",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-23.5,-23.2454225448709,12.5505534751657,16.5,-49.5,24.3,0.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"3",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-11.5,-10.8970099126072,12.8754813251197,24.5,-41.5,24.4,0.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"4",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-19.5,-19.8280021668957,12.7060166830809,3.5,-45.5,24.3,0.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"5",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-14.5,-14.1353296613054,11.9273288094376,7.5,-35.5,24.3,0.6,82,0,0,40,0.0946200091388347,-0.147225181533423
"6",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-6.5,-9.65808741653425,12.3563393221842,12.5,-27.5,24.3,0.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"7",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-9.5,-12.7918699406492,10.7915348572546,2.5,-29.5,24.1,0.5,82,0,0,40,0.0946200091388347,-0.147225181533423
"8",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-17.5,-14.7038657514649,9.57460891566556,-2.5,-30.5,23.9,0.3,82,0,0,40,0.0946200091388347,-0.147225181533423
"9",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-25.5,-18.3998597037086,13.0020861257027,-5.5,-36.5,24.3,2.4,82,0,0,40,0.0946200091388347,-0.147225181533423
"10",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-23.5,-16.687513021415,11.7361237814069,-4.5,-31.5,24.1,2.1,82,0,0,40,0.0946200091388347,-0.147225181533423
"11",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-29.5,-20.1928308441698,14.954296751206,-7.5,-36.5,24.5,4.5,82,0,0,40,0.0946200091388347,-0.147225181533423
"12",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-29.5,-18.8316151093556,14.0859680046262,-6.5,-32.5,24.3,4.2,82,0,0,40,0.0946200091388347,-0.147225181533423
"13",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-7.5,-17.8629437099476,13.3088566914065,-6.5,-30.5,24.2,4,82,0,0,40,0.0946200091388347,-0.147225181533423
"14",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-28.5,-18.6725576874637,12.5647516979527,-8.5,-30.5,24,3.8,82,0,0,40,0.0946200091388347,-0.147225181533423
"15",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-33.5,-21.4829838296758,15.4773444502996,-10.5,-34.5,24.4,5.9,82,0,0,40,0.0946200091388347,-0.147225181533423
"16",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-32.5,-20.6232112709498,14.8423392086966,-10.5,-32.5,24.3,5.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"17",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-8.5,-19.9084842642075,14.2452982063254,-9.5,-30.5,24.2,5.4,82,0,0,40,0.0946200091388347,-0.147225181533423
"18",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-32.5,-20.5588807237662,13.6522728663884,-11.5,-31.5,24.1,5.2,82,0,0,40,0.0946200091388347,-0.147225181533423
"19",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-8.5,-20.0004387189648,13.0608918826822,-11.5,-29.5,23.9,5.1,82,0,0,40,0.0946200091388347,-0.147225181533423
"20",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-31.5,-20.5112143857749,12.4839108939519,-12.5,-29.5,23.7,4.9,82,0,0,40,0.0946200091388347,-0.147225181533423
"21",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-9.5,-20.0381275539873,11.9142988873698,-12.5,-28.5,23.4,4.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"22",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-31.5,-20.4776298954073,11.3659599539339,-13.5,-28.5,23.1,4.6,82,0,0,40,0.0946200091388347,-0.147225181533423
"23",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-10.5,-20.1068677625435,10.8512543271987,-13.5,-27.5,22.6,4.5,82,0,0,40,0.0946200091388347,-0.147225181533423
"24",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-30.5,-20.4918302541591,10.3516479998222,-14.5,-27.5,22.1,4.3,82,0,0,40,0.0946200091388347,-0.147225181533423
"25",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-11.5,-20.1660867568187,9.89054996709918,-14.5,-26.5,21.4,4.2,82,0,0,40,0.0946200091388347,-0.147225181533423
"26",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-29.5,-20.5120879706059,9.44883539951766,-15.5,-27.5,20.7,4.1,82,0,0,40,0.0946200091388347,-0.147225181533423
"27",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-12.5,-20.2170889732947,9.04569829286892,-14.5,-26.5,19.8,4,82,0,0,40,0.0946200091388347,-0.147225181533423
"28",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-28.5,-20.5377202813015,8.66334570743034,-15.5,-26.5,18.9,3.9,82,0,0,40,0.0946200091388347,-0.147225181533423
"29",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-32.5,-21.8003939456166,10.2498850022447,-16.5,-28.5,21.4,4.8,82,0,0,40,0.0946200091388347,-0.147225181533423
"30",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-12.5,-21.5628001745264,9.86248371131555,-16.5,-27.5,20.6,4.7,82,0,0,40,0.0946200091388347,-0.147225181533423
"31",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-12.5,-21.8334340271853,9.49120879435293,-17.5,-27.5,19.9,4.6,82,0,0,40,0.0946200091388347,-0.147225181533423
"32",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,0,-31.5,-22.0616293365811,9.16011435074364,-17.5,-27.5,19.1,4.5,82,0,0,40,0.0946200091388347,-0.147225181533423
"33",1,1,0.0134119827690325,-19.8014282173923,10.4793696823033,1,100,0.0946200091388347,-0.147225181533423,1,-13.5,-21.8442808637339,8.83640075613823,-17.5,-27.5,18.1,4.4,82,0,0,40,0.0946200091388347,-0.147225181533423
