"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","resp","X","Estimatedthreshold","Estimatedslope","q5_threshold","q95_threshold","q5_slope","q95_slope","iter","real_effectsize_alpha","real_effectsize_beta","subjects","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-0.5,5.55111512312578e-17,12.55,47.5,-48.5,24.3,0.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"2",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-23.5,-23.2454225448709,12.5505534751657,16.5,-49.5,24.3,0.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"3",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-11.5,-10.8970099126072,12.8754813251197,24.5,-41.5,24.4,0.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"4",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-19.5,-19.8280021668957,12.7060166830809,3.5,-45.5,24.3,0.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"5",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-14.5,-14.1353296613054,11.9273288094376,7.5,-35.5,24.3,0.6,82,0,1,40,-0.163512940156016,-1.06899171656178
"6",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-21.5,-18.4727917210151,11.5117120702662,-2.5,-38.5,24.3,0.5,82,0,1,40,-0.163512940156016,-1.06899171656178
"7",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-29.5,-23.393006081063,14.553007591522,-7.5,-44.5,24.5,2.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"8",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-35.5,-28.7971672761894,17.1424480864072,-12.5,-47.5,24.6,6.3,82,0,1,40,-0.163512940156016,-1.06899171656178
"9",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-34.5,-26.3039386316332,16.4114443940962,-10.5,-44.5,24.6,5.8,82,0,1,40,-0.163512940156016,-1.06899171656178
"10",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-33.5,-24.3519355903622,15.6970393429821,-9.5,-40.5,24.5,5.3,82,0,1,40,-0.163512940156016,-1.06899171656178
"11",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-38.5,-28.263438348235,17.3882186593051,-13.5,-44.5,24.6,7.4,82,0,1,40,-0.163512940156016,-1.06899171656178
"12",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-37.5,-26.7873884426249,16.863692082006,-12.5,-41.5,24.6,7,82,0,1,40,-0.163512940156016,-1.06899171656178
"13",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-14.5,-25.5431190491277,16.3695338244274,-12.5,-39.5,24.5,6.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"14",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-38.5,-26.6546596900261,15.8457352437879,-14.5,-40.5,24.5,6.4,82,0,1,40,-0.163512940156016,-1.06899171656178
"15",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-41.5,-29.7204295162974,17.6357465197149,-17.5,-43.5,24.6,8.3,82,0,1,40,-0.163512940156016,-1.06899171656178
"16",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-41.5,-28.7085007146349,17.2044857451919,-16.5,-41.5,24.6,8,82,0,1,40,-0.163512940156016,-1.06899171656178
"17",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-15.5,-27.862862274816,16.7915149036826,-16.5,-40.5,24.5,7.7,82,0,1,40,-0.163512940156016,-1.06899171656178
"18",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-41.5,-28.6837529583686,16.3450382665947,-17.5,-40.5,24.5,7.4,82,0,1,40,-0.163512940156016,-1.06899171656178
"19",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-15.5,-27.9818831242976,15.9030055287964,-17.5,-39.5,24.4,7.2,82,0,1,40,-0.163512940156016,-1.06899171656178
"20",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-42.5,-28.663283856422,15.4329688234697,-18.5,-39.5,24.3,7,82,0,1,40,-0.163512940156016,-1.06899171656178
"21",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-15.5,-28.1213320245136,14.9826237889643,-18.5,-38.5,24.2,6.8,82,0,1,40,-0.163512940156016,-1.06899171656178
"22",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-41.5,-28.6872593915815,14.5062125372023,-19.5,-38.5,24.1,6.6,82,0,1,40,-0.163512940156016,-1.06899171656178
"23",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,0,-45.5,-30.7210034402171,16.4248889011176,-21.5,-41.5,24.4,8.1,82,0,1,40,-0.163512940156016,-1.06899171656178
"24",1,1,0.0414720775631062,-24.5365714985665,14.0982320127363,1,100,-0.163512940156016,-1.06899171656178,1,-16.5,-30.2196581594471,16.0281356612992,-21.5,-40.5,24.3,7.9,82,0,1,40,-0.163512940156016,-1.06899171656178
