"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","n","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-9.5999002261,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"2",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-10.50729509531,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"3",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-17.874517207,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"4",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-14.47802959,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"5",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-18.48482,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"6",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-19.65375,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"7",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-20.9137,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"8",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-12.72536,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"9",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-32.9503,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"10",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-21.87601743,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"11",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,0.43022,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"12",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-22.6124549,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"13",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-26.59388807,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"14",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-36.727,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"15",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-12.184,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"16",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-6.48276,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"17",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,1,-29.76862,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"18",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-25.87583,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
"19",1,1,0.0105876056643511,-22.1950605405828,9.4670436606858,1,100,0.744556089171044,-0.401317240273643,1,0,-21.93352446,25,0.6,0.4,40,"both",0.744556089171044,-0.401317240273643
