"","X","prob","resp","rts","trials","real_lambda_con","real_alpha_con","real_beta_con","real_inter_con","real_betarts_con","real_sigma_con","real_shift_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","real_inter_uncon","real_betarts_uncon","real_sigma_uncon","real_shift_uncon","id","subs","sessions","model","trials.1"
"1",-7.7624006156,0.461404117034139,0,0.756016507811504,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",1
"2",7.8362390745,0.546337224185634,0,1.06825910475835,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",2
"3",15.7248247923,0.586463314365555,0,0.456112987499784,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",3
"4",19.07510358463,0.60216066510858,1,0.558811170618568,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",4
"5",-1.27527,0.496770581781722,1,0.753007465957074,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",5
"6",27.7178,0.63790692857766,0,0.486558251263608,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",6
"7",5.600658657,0.534368647027125,1,0.715984415208709,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",7
"8",-4.34447,0.479932475804586,1,1.79574102956963,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",8
"9",37.4713,0.669120679644223,1,0.502292344964103,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",9
"10",-10.13196,0.448801131549836,1,0.668920665431541,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",10
"11",-2.8829267682,0.487937198010795,1,1.0267233987295,20,0.279607778855615,-0.688107643880361,31.9702345388495,-1.60086312346258,2.13762288877882,0.602449186558856,0.245449746724076,0.237979048951989,-0.688107643880361,3.46480529926159,-1.60086312346258,0.759694412002536,-0.506751954835597,-1.40466305036259,268.877898031549,1,1,"normal",11
