"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","n","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,1,11.9401921262,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"2",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,1,-5.344989391,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"3",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,1,-11.9694737556,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"4",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,0,-19.5222104483,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"5",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,0,8.5809,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"6",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,1,-19.38984,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"7",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,1,31.10941,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"8",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,0,-14.18257,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"9",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,1,48.08488,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
"10",1,1,0.0020001365150634,-7.81938395746769,13.600450033592,1,100,0.58477070273678,-0.562153881900752,1,0,-4.1335,21,0.2,0.6,40,"both",0.58477070273678,-0.562153881900752
