"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","n","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-8.549326055,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"2",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,4.86171110764,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"3",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-0.91619832691,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"4",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-4.7977717357,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"5",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,1.57013,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"6",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,33.34786,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"7",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-18.56536,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"8",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-9.96432,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"9",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-34.619783,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"10",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,0.87927,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"11",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,1.3661,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"12",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-1.346861,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"13",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-1.00992,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"14",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-4.28412,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"15",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-6.19034,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"16",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-5.17133,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"17",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-3.95911,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"18",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-4.44652,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"19",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-8.19026,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"20",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-0.72812,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"21",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-6.55936,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"22",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-5.26661,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"23",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-9.45062,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"24",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-9.50515,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"25",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-7.95998,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"26",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,1.35373,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"27",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-0.55474,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"28",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-3.90657,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"29",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-13.65676,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"30",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-3.56972,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"31",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-15.43479,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"32",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-2.81833,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"33",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-16.92928,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"34",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-4.38974,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"35",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-1.65154,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"36",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-1.32768,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"37",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-0.11467,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"38",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,0.27221,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"39",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-7.64857,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"40",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,3.38581,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"41",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-8.79866,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"42",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-5.55535,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"43",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,4.49595,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"44",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,0.428339999999999,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"45",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-9.57285,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"46",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-2.16042,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"47",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-0.61859,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"48",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-3.1261,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"49",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-0.47052,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"50",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,0.12872,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"51",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-17.68835,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"52",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-0.74043,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"53",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-7.0735,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"54",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-2.67497,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"55",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-0.24514,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"56",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,0,-7.87142,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
"57",1,1,0.000379958745022965,-6.19400002088554,8.41174487867096,1,100,0.271071440586385,-0.785592917603355,1,1,-3.04399,77,0.2,0.6,40,"both",0.271071440586385,-0.785592917603355
