"","participant_id","sessions","lapse","alpha","beta","id","trials","alpha_obs_power","beta_obs_power","n","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,1,-8.0424240496,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"2",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,1,-9.3906781345,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"3",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,0,-16.947079208,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"4",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,0,-9.79654872842,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"5",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,1,-6.4463616481,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"6",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,1,1.89976,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"7",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,1,-9.51674,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"8",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,0,-25.54131,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"9",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,0,-15.01327,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
"10",1,1,0.0214284831002865,-12.1118463288951,6.5689481128114,1,100,-0.0595682198684883,-0.740831780005419,1,1,-12.28378,50,0.2,0.6,40,"both",-0.0595682198684883,-0.740831780005419
