"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","model","simulated_alpha","simulated_beta","simulated_lapse"
"1",-9.7601705453,0.562514773040665,0,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"2",5.1124348184,0.912303040108795,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"3",-0.14875098491,0.824380203764504,0,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"4",2.91070828663,0.88066324541929,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"5",0.45911,0.83673357727699,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"6",-2.49136,0.771407504952973,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"7",-2.44472951418,0.772542971443423,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"8",-16.93946,0.3365913581162,0,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"9",-21.97072,0.204019918760553,0,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"10",-15.68079,0.374382707160665,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"11",26.81857,0.998230810508078,1,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
"12",-10.0945867674,0.551863390417396,0,100,0.000846518858194307,-11.7106301597476,12.3746588442353,-6.37953642571161,-11.7106301597476,2.51565073993215,87.9688897352041,1,"normal",-10,3,-3
