"","session","alpha","beta","betart","lapse","intercept","sigma","ndt","participant_id","sessions","trials","alpha_obs_power","beta_obs_power","n","rts","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,8,1,8.3161957818,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"2","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,8,1,-8.03499245518,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"3","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,5.41009301374372,0,-14.18939892136,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"4","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,8,1,-7.54370608392,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"5","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,3.75030784854852,1,-4.84877,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"6","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,8,0,-15.85834,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"7","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,8,1,-11.31441,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"8","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,1.7141410483157,1,42.2622,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"9","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,6.15515397820235,0,-10.21388,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
"10","session1",-9.2011978436482,20.4356903500579,3.41649160602536,0.00022624323482432,1.047804096063,0.31464737076198,0.0629468130593094,1,1,50,-0.581513946296406,0.711646529885189,1,7.27585292368994,0,-16.01041,6456,0,0,7,"both",-0.581513946296406,0.711646529885189
