"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-10.6731803583,0.627341203891221,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",1
"2",-10.41343793144,0.634508286697426,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",2
"3",-20.3604850885,0.349496218829736,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",3
"4",-25.885287924,0.216570950991557,0,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",4
"5",-17.27605,0.43619240469347,0,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",5
"6",4.93414,0.9169232200208,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",6
"7",-1.6329,0.833677805237351,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",7
"8",-25.71387,0.220131530812101,0,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",8
"9",30.8355,0.973254477128712,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",9
"10",8.73075,0.943165552648521,0,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",10
"11",-21.71105,0.31385251722398,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",11
"12",-23.25078,0.275517455715775,1,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",12
"13",-25.58245,0.222888007187769,0,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",13
"14",-15.7280898017,0.481366877552015,0,140,0.0265777272684315,-15.0935425544463,12.8585154846085,-2.87991420011011,-15.0935425544463,2.55400627549051,537.286403466027,1,1,"normal",14
