"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",7.6310463203,0.291706989449445,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",1
"2",9.9662879527,0.358148631439363,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",2
"3",18.631476353,0.626826161986748,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",3
"4",14.39860726272,0.495181434684533,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",4
"5",19.55682,0.654237117198881,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",5
"6",7.3880233112,0.28513671780412,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",6
"7",12.74851075784,0.443187371104993,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",7
"8",-14.1119,0.0129462036790129,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",8
"9",21.1274,0.698887318977794,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",9
"10",15.18055,0.519904002508911,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",10
"11",7.45038,0.286815769803533,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",11
"12",15.17538061,0.519740710111309,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",12
"13",-48.06388,0.00168130851603107,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",13
"14",9.6225,0.348026807950566,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",14
"15",10.305606146,0.368238360905785,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",15
"16",5.18732913322,0.229097651353535,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",16
"17",-7.4958,0.0412852851346231,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",17
"18",-24.6014,0.00259942636301122,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",18
"19",10.8677432312,0.385153787860166,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",19
"20",-0.4863,0.117109284278348,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",20
"21",40.1579,0.97756069995411,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",21
"22",39.4032,0.974373340460183,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",22
"23",-2.99883,0.0827618584602102,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",23
"24",10.49979339,0.374054562180707,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",24
"25",6.21892,0.254562946559981,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",25
"26",37.5157,0.964564715576287,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",26
"27",-2.56186,0.0881052620582511,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",27
"28",2.0046,0.160281945199906,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",28
"29",23.3123,0.756212663129497,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",29
"30",20.77872,0.689200819739066,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",30
"31",34.9431,0.946105937356983,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",31
"32",-7.08553,0.0441540180151552,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",32
"33",10.4789170294,0.373427869184678,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",33
"34",14.57803,0.500856034499296,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",34
"35",-6.6254,0.0475688491244078,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",35
"36",19.76281,0.660235670376073,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",36
"37",21.47879,0.708507934727921,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",37
"38",-5.4239,0.057531354600986,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",38
"39",-7.4902,0.041323353896179,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",39
"40",30.6198,0.898070279183765,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",40
"41",18.30667,0.617040570645074,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",41
"42",2.80862,0.17622901833807,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",42
"43",19.76692,0.660354947252646,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",43
"44",5.47176,0.235971502154226,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",44
"45",24.7662,0.790790477772675,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",45
"46",1.75295,0.155493243381268,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",46
"47",16.40588,0.558454441227681,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",47
"48",23.6689,0.76497123543511,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",48
"49",-2.72981,0.0860211985275445,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",49
"50",3.43197,0.189268532554804,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",50
"51",-4.1152,0.0702451909530469,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",51
"52",18.02896,0.608613514907962,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",52
"53",18.43594,0.620944563608398,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",53
"54",23.8896,0.770302783705976,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",54
"55",5.02721,0.225278480473139,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",55
"56",19.49373,0.652391980468446,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",56
"57",4.23182,0.206855164206585,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",57
"58",19.65973,0.657238911511465,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",58
"59",5.8128,0.244362564259377,1,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",59
"60",1.39805,0.14890393006229,0,60,0.00168099292439836,14.5509639572527,12.5713140027761,-5.69185580314473,14.5509639572527,2.53141755196583,-64.6995889651416,1,1,"normal",60
"61",7.3557595407,0.515968445762577,1,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",1
"62",-6.89189778264,0.344319227863842,1,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",2
"63",-14.16454270528,0.265928026386396,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",3
"64",-11.3342625683,0.295327562025424,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",4
"65",-10.30667,0.306368175189678,1,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",5
"66",-11.17268,0.297051190652959,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",6
"67",-10.51878,0.304073998579793,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",7
"68",-6.31083,0.350953735500045,1,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",8
"69",-11.54749,0.293060256396315,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",9
"70",-6.58701,0.347794436006336,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",10
"71",-39.06158,0.0831790317753818,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",11
"72",-6.31501,0.350905840211129,0,60,0.00451072077405571,6.06206828526903,32.0202101780405,-4.69908875965237,6.06206828526903,3.46636727150832,-1452.92503710804,2,1,"normal",12
