"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-8.9472265394,0.669931433746028,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",1
"2",-12.8946513078,0.616786165108242,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",2
"3",-17.551078898,0.550265320074082,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",3
"4",-7.973156898,0.682430989857865,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",4
"5",10.8942,0.860281102535895,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",5
"6",-10.45679,0.65005149595197,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",6
"7",-26.44854,0.420081014177982,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",7
"8",-14.8798,0.588817155768852,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",8
"9",-18.238376808,0.540225920116459,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",9
"10",-9.7096,0.659965911279818,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",10
"11",-10.64248,0.647565850615975,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",11
"12",-27.82336,0.400497752277095,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",12
"13",-29.57253114,0.376055012671198,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",13
"14",1.77532,0.790486116422751,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",14
"15",-33.37907,0.325214447812665,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",15
"16",-1.6087,0.756755778468018,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",16
"17",-11.1079,0.641299054608888,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",17
"18",-4.9044,0.719945156979391,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",18
"19",-17.85239,0.545868679000932,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",19
"20",-2.9076,0.742700866346735,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",20
"21",-24.12606,0.453723087342994,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",21
"22",-13.66545,0.606009337675635,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",22
"23",-11.07122,0.641794816786586,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",23
"24",-23.62793,0.461006271641948,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",24
"25",-11.89235,0.630622484766979,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",25
"26",-9.29051,0.665463429135918,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",26
"27",-39.5395,0.251854601059813,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",27
"28",-18.8414,0.531389821399247,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",28
"29",-17.75422,0.547301980280008,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",29
"30",-15.95794,0.573363095956823,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",30
"31",-19.82218,0.516978162998887,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",31
"32",-34.5964,0.309767343316137,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",32
"33",-15.50869,0.579822352263178,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",33
"34",-18.53592,0.535868876544211,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",34
"35",-10.64507,0.647531121130692,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",35
"36",-18.33376,0.53882983368211,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",36
"37",-31.01832,0.356328750355682,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",37
"38",-19.41187,0.523012185642382,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",38
"39",-6.9211,0.695621309870247,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",39
"40",-6.60181,0.699558179965758,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",40
"41",-18.85011254,0.531261996170437,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",41
"42",-35.1509,0.302876814300821,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",42
"43",-9.753,0.659393956311497,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",43
"44",-10.42369,0.650493679806729,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",44
"45",-13.02886,0.614917912784229,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",45
"46",-10.60449,0.648075072899857,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",46
"47",-27.54095,0.404496151417,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",47
"48",-22.77863,0.473461336151964,1,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",48
"49",-10.7602,0.645985687406069,0,180,0.0600146964504123,-20.9752473178027,23.8326749545417,-1.99215185226162,-20.9752473178027,3.17105753636533,120.955179534109,1,1,"normal",49
