"","session","alpha","beta","betart","lapse","intercept","sigma","ndt","participant_id","sessions","trials","alpha_obs_power","beta_obs_power","n","rts","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,2.89548191273529,1,-7.70352628045,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"2","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,1.93256397090509,0,-11.25640680305,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"3","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,1.26549427137515,1,-1.091906577,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"4","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,4.39960228810757,0,-9.157114701,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"5","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,3.79921912838041,1,-5.96779,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"6","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,4.06834877171913,0,-16.20623,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"7","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,2.32510588070677,1,-6.45561,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"8","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,2.53829262828959,1,-8.55232,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"9","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,1.3032582623903,1,-0.53431,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"10","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,2.9579652443011,1,-6.75502,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"11","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,2.63745436052544,1,1.7141,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"12","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,2.14803202157099,0,-10.44394,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
"13","session1",-4.83412687011603,12.3343741070171,2.60336040355829,0.000283805650360088,0.0363445097502499,0.514535757114795,0.671737676336536,1,1,100,0.253488809442323,0.342802702067272,1,1.27516897866026,0,-10.16339,3535,0,0.2,20,"both",0.253488809442323,0.342802702067272
