"","session","alpha","beta","betart","lapse","intercept","sigma","ndt","participant_id","sessions","trials","alpha_obs_power","beta_obs_power","n","rts","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,3.40649393169009,0,8.9645742755,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"2","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.77625779175338,1,9.9783487623,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"3","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,4.05026852520675,0,1.7404005457,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"4","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.59239061401261,1,8.8056191991,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"5","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.96573123438949,1,13.84416,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"6","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.63171650807034,0,-19.51093,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"7","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.96098733508348,1,11.80264,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"8","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.39143898429831,0,5.03614,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"9","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,3.23210811529594,0,7.33103,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"10","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,4.61233723568493,0,5.57269,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"11","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.21906913182488,1,21.05913,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"12","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.91650769273305,1,12.65058,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"13","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.83494709875587,1,6.02411,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"14","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,4.47923006750685,1,7.271426,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"15","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.12307389162528,1,15.18227,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"16","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.35198279144114,1,3.24996,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"17","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.49909301328144,1,12.83909,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"18","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.26002135418536,1,-5.68591,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"19","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.2286990150035,0,-2.6731,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"20","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.5719083995512,0,-14.33092,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"21","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,6.34401772767587,0,2.22179,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"22","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,3.62558555424634,0,-13.35915,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"23","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,1.84562436647411,1,40.07471,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"24","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,4.18753453168801,0,-1.68199,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"25","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.61886310207713,1,-2.308979,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"26","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,3.14334349646225,0,-11.79707,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"27","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.4523959902177,0,-12.120951,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"28","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.16803541708713,0,3.85083,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"29","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.81352623896272,1,-3.07422,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"30","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.57967931547762,0,13.07039,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
"31","session1",1.22847559973844,13.4857144357387,2.11621134639518,0.0141246167231454,0.371057412942277,0.437516431682732,0.39724339989936,1,1,100,0.889725700902422,-0.266057111699566,1,2.70093813912518,1,3.01245,3312,1,1,20,"both",0.889725700902422,-0.266057111699566
