"","session","alpha","beta","betart","lapse","intercept","sigma","ndt","participant_id","sessions","trials","alpha_obs_power","beta_obs_power","n","rts","resp","X","iter","real_effectsize_alpha","real_effectsize_beta","subjects","parameter","observed_effectsize_alpha","observed_effectsize_beta"
"1","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,5.01107044846549,1,-8.21785768875,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"2","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,1.46110825810867,1,-13.5488390189,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"3","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,1.84795894900264,0,-20.8081374169,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"4","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,2.25405260112075,0,-16.568950623,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"5","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,1.85652355337304,0,-23.50545,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"6","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,2.37788525961269,0,-20.52806,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"7","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,1.43804235493011,0,-13.95204,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"8","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,2.14330492917891,0,-15.27319,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"9","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,3.40491801226755,0,-9.48006,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
"10","session1",10.846392914081,18.8180905152882,3.27632990773842,7.37311769326875e-05,0.27157761396563,0.363838874708432,0.298817109104109,1,1,100,0.488297009979185,0.403339782088398,1,1.92075285153851,0,-9.82443,1947,0.4,0,20,"both",0.488297009979185,0.403339782088398
