"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-8.9233053228,0.856532086633655,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",1
"2",-11.7192829698,0.805655421650712,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",2
"3",-19.232310138,0.623128472511362,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",3
"4",-23.305406614,0.506246877603719,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",4
"5",-48.4044,0.0364571911738397,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",5
"6",-4.108,0.920865406513285,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",6
"7",-23.38842,0.503823130977296,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",7
"8",-14.98748,0.733646114447991,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",8
"9",-26.99428,0.399631809417692,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",9
"10",-31.25311,0.285826631038527,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",10
"11",-41.89869,0.0905702224175128,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",11
"12",-1.8311,0.942026677508157,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",12
"13",-18.97085,0.630368937452457,1,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",13
"14",-22.01374164,0.543873049152772,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",14
"15",-31.73494,0.273988517921976,0,200,0.00331920283067385,-23.5193535951518,13.5719612266832,-5.00822291768892,-23.5193535951518,2.60800599005696,1073.70516320541,1,1,"normal",15
