"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-9.0893989093,0.263392463613982,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",1
"2",9.1601374246,0.459223416513937,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",2
"3",-1.64621428253,0.338226863758374,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",3
"4",-4.9136919351,0.304274324730882,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",4
"5",0.37686055213,0.359994644435055,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",5
"6",-1.99093,0.334571654542138,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",6
"7",0.42186324898,0.360484699187504,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",7
"8",3.4193366365,0.393631944578718,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",8
"9",34.542432,0.737730604538744,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",9
"10",5.65406863603,0.418900901259102,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",10
"11",-42.6501,0.0600188054519364,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",11
"12",18.197382,0.564134796673833,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",12
"13",4.247184716815,0.402944200686802,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",13
"14",-1.8153892,0.336430964706488,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",14
"15",-20.89737,0.165938447378524,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",15
"16",37.58476,0.765454348385751,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",16
"17",1.65221808804,0.373973770319758,1,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",17
"18",0.72335913853,0.363774033476995,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",18
"19",-35.84834,0.0837429687182339,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",19
"20",-10.8379,0.247203147702997,0,20,0.0124144716515281,12.666849122058,33.395085703103,-3.67060285702834,12.666849122058,3.50840875451966,281.897637049672,1,1,"normal",20
"21",8.3191298269,0.676758442267146,1,20,0.00200942157229887,-2.98438616312153,24.5387011085355,-5.51273425234568,-2.98438616312153,3.20025150831941,-203.44315464017,2,1,"normal",1
"22",-4.80496271341,0.470547627698146,1,20,0.00200942157229887,-2.98438616312153,24.5387011085355,-5.51273425234568,-2.98438616312153,3.20025150831941,-203.44315464017,2,1,"normal",2
"23",-13.790201426266,0.330522742054975,1,20,0.00200942157229887,-2.98438616312153,24.5387011085355,-5.51273425234568,-2.98438616312153,3.20025150831941,-203.44315464017,2,1,"normal",3
"24",-20.9075914673,0.233645895371538,0,20,0.00200942157229887,-2.98438616312153,24.5387011085355,-5.51273425234568,-2.98438616312153,3.20025150831941,-203.44315464017,2,1,"normal",4
"25",-20.79226,0.235078594818486,1,20,0.00200942157229887,-2.98438616312153,24.5387011085355,-5.51273425234568,-2.98438616312153,3.20025150831941,-203.44315464017,2,1,"normal",5
"26",-45.93117,0.0418933824227102,0,20,0.00200942157229887,-2.98438616312153,24.5387011085355,-5.51273425234568,-2.98438616312153,3.20025150831941,-203.44315464017,2,1,"normal",6
