"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-50,0.00524767868091148,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",1
"2",-48.989898989899,0.00524768770906859,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",2
"3",-47.979797979798,0.00524770271694416,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",3
"4",-46.969696969697,0.0052477274507327,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",4
"5",-45.959595959596,0.0052477678630149,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",5
"6",-44.9494949494949,0.00524783332473635,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",6
"7",-43.9393939393939,0.00524793845137493,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",7
"8",-42.9292929292929,0.00524810582593478,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",8
"9",-41.9191919191919,0.00524837001657803,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",9
"10",-40.9090909090909,0.00524878344157489,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",10
"11",-39.8989898989899,0.0052494248392004,0,100,0.00524766572585437,10.4844433322692,10.8683290316895,-4.54627394847742,10.4844433322692,2.38585296638089,1401.92641100263,1,1,"normal",11
