"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",8.0648617257,0.999285129239014,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",1
"2",-7.5990281147,0.000593070224762394,0,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",2
"3",-1.1596629772,0.000593070637647407,0,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",3
"4",4.135467478837,0.305441297480357,0,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",4
"5",5.82673,0.900793751364039,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",5
"6",10.3555,0.999406929259241,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",6
"7",-4.033224,0.000593070224762394,0,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",7
"8",3.581149551739,0.136344007113684,0,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",8
"9",14.86962,0.999406929775238,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",9
"10",8.33232,0.999368382935995,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",10
"11",5.97745,0.925836475428021,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",11
"12",6.87966,0.991404788570406,1,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",12
"13",3.86279,0.212368770452201,0,60,0.000593070224762394,4.61461789281223,0.940481867754575,-6.73586371807635,4.61461789281223,-0.0613629097947106,-623.346321623893,1,1,"normal",13
