"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-8.8399528093,0.0156574311067628,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",1
"2",5.386934693,0.992437161341584,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",2
"3",-1.20858493395,0.625187255761919,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",3
"4",-4.28012981283,0.247016202196891,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",4
"5",-13.93545,0.00103647523447229,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",5
"6",-4.0811,0.267971215883193,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",6
"7",-13.16212,0.00113994855315501,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",7
"8",-9.16551,0.0121295524933043,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",8
"9",-2.02237,0.521269007580762,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",9
"10",-2.160672,0.50325680742702,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",10
"11",-27.04474,0.000976433815868272,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",11
"12",2.69761,0.944131904231356,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",12
"13",-18.70262,0.000976466034249074,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",13
"14",-1.56352,0.580515655452485,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",14
"15",-4.03012,0.27347989897871,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",15
"16",-19.824547,0.000976437704993178,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",16
"17",-9.7059,0.00788603682566162,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",17
"18",-14.20038,0.00101844038731131,0,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",18
"19",2.800393,0.947767303714893,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",19
"20",2.69273,0.943954359580017,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",20
"21",0.97433,0.848797405326239,1,60,0.000976433815868051,-2.1856648299009,3.05548128346634,-6.23650162930947,-2.1856648299009,1.11693711981168,1361.54429750697,1,1,"normal",21
