"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","sessions","model","trials.1"
"1",-9.45401427535,0.995540962453394,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",1
"2",-12.379609371,0.975767667457314,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",2
"3",-15.374969455,0.876742139174015,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",3
"4",-23.924465791,0.108655262377066,0,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",4
"5",-37.7702,0.00218532663134885,0,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",5
"6",-19.0453697,0.552423891521677,0,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",6
"7",-36.3482,0.0021862317536678,0,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",7
"8",-14.9449,0.899414820328285,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",8
"9",-18.99447,0.558067606713878,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",9
"10",-23.63042,0.124652990911268,0,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",10
"11",-12.86389,0.967540619378919,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",11
"12",-36.3766,0.0021861914847538,0,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",12
"13",-14.81234,0.905733356570997,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",13
"14",-16.4466,0.805121286611162,1,40,0.0021851940955245,-19.5149546202137,3.5475291583159,-5.42852347666193,-19.5149546202137,1.2662513494167,-345.076259753903,1,1,"normal",14
